,h3id_9,no_med,OSM-SimpleLinearRegression-y_estimated,OSM-SimpleLinearRegression-diff,Waze-SimpleLinearRegression-y_estimated,Waze-SimpleLinearRegression-diff,Waze-SimpleGamma-y_estimated,Waze-SimpleGamma-diff,Waze-SimpleLinearRegression-transformed-y_estimated,Waze-SimpleLinearRegression-transformed-diff
135,89283098317ffff,4.4238350949999985,11.654779163048598,-7.2309440680486,0.6587661681967845,3.765068926803214,4.303354970162808,0.12048012483719006,1.5184043274616332,0.5848871632737804
136,89283081307ffff,8.006521591,7.408277279161807,0.5982443118381937,3.2171394711100305,4.78938211988997,5.910556363239833,2.0959652277601677,2.20404739895806,0.6255323562352797
137,89283099d4bffff,34.11290458,11.50611473255879,22.606789847441206,25.6126421169526,8.500262463047399,27.397806613104784,6.715097966895215,4.874159279334009,0.9664660793069642
138,89283099d7bffff,13.06503514,10.15951683759661,2.90551830240339,9.423748886584843,3.641286253415158,8.417845053959192,4.647190086040808,2.575159883607799,1.039398891678612
139,89283081023ffff,4.709091042,8.649826789201965,-3.9407357472019653,7.975886169847314,-3.266795127847314,6.999637127807244,-2.290546085807244,2.621218442042161,-0.4511744235946087
140,8928309834fffff,2.909091047,8.695458549339655,-5.786367502339655,11.066762891874031,-8.15767184487403,8.445137315413854,-5.536046268413854,2.8334430747322363,-1.1278373034591676
141,8928309830fffff,2.727272751,5.8013578515634885,-3.0740851005634884,8.37948651599094,-5.6522137649909405,7.073312293147957,-4.346039542147957,2.650675973310794,-0.9992303184374645
142,892830983c7ffff,1.909091,4.735343551449013,-2.826252551449013,6.767515949969411,-4.858424949969411,6.726110477573619,-4.817019477573619,2.445257494047231,-1.0635589017341316
143,89283098153ffff,4.755639028000001,7.396361431990605,-2.640722403990604,8.237527692521933,-3.4818886645219322,7.031586713962812,-2.2759476859628114,2.6034802928717875,-0.4227375230798067
144,892830981dbffff,81.90032011,10.528804076170541,71.37151603382945,47.792402412511024,34.10791769748897,49.356482389260485,32.54383772073951,6.313787583784331,2.7360919795026852
145,89283098ec3ffff,6.5600003120000006,7.3410492924480515,-0.7810489804480509,8.602114262730439,-2.042113950730438,4.194066741182326,2.365933570817675,2.2106932058662907,0.3505565500146153
146,89283081393ffff,5.419117607,8.381476481234081,-2.9623588742340816,9.239827362710091,-3.8207097557100917,10.37882716970465,-4.95970956270465,2.9179485153307487,-0.5900486878037996
147,892830813bbffff,6.886956582000001,7.544399151612331,-0.6574425696123303,6.470924913344263,0.41603166865573815,6.434159627507456,0.45279695449254476,2.5331797790147266,0.09112138167548656
148,8928309832fffff,5.6286823560000006,5.974696926253895,-0.34601457025389415,8.401969181152669,-2.7732868251526686,10.037540833262534,-4.408858477262534,3.1039369996839885,-0.7314525727593351
149,89283081173ffff,18.39872693,11.957510531476927,6.441216398523071,5.848228962786639,12.55049796721336,6.505631575573283,11.893095354426716,2.4412986739472515,1.848075048404299
150,892830813a3ffff,15.22988528,8.318296687297519,6.911588592702481,18.016500048765174,-2.7866147687651743,8.721610015810398,6.508275264189601,3.823433082641811,0.07911547951600051
151,892830983b3ffff,3.057569375,12.658311287324846,-9.600741912324846,6.795854957900019,-3.738285582900019,6.540099807401578,-3.4825304324015782,2.4994430277258797,-0.7508523452046671
152,892830811bbffff,34.7777783,18.37314455056319,16.40463374943681,16.89251220379615,17.88526609620385,11.06082889538533,23.716949404614674,3.2406605794423045,2.6566081358190243
153,8928309810fffff,37.062500285,11.139107276462891,25.923393008537108,22.317302741179297,14.745197543820701,13.636713378892402,23.425786906107597,4.685773081193997,1.402124773156058
154,8928309802fffff,8.253787777000001,12.098869996110416,-3.845082219110415,7.905840267237998,0.34794750976200284,6.647561774396294,1.606226002603707,2.728689841088351,0.1442507738565526
155,8928308108fffff,6.857142562000001,5.71623552714892,1.1409070348510806,7.313859379112504,-0.4567168171125031,6.538749610333402,0.3183929516665991,2.5690480614507307,0.04956656502640744
156,89283081313ffff,13.964285775,10.08661901418083,3.877666760819171,19.19401883097798,-5.229733055977981,8.937598104709664,5.026687670290336,3.993594685172163,-0.2567128600404125
157,8928308146bffff,22.30769181,8.669290084741778,13.638401725258223,20.897824322957945,1.4098674870420567,12.554159896084242,9.75353191391576,4.496111042029263,0.22699088467102868
158,89283099cafffff,2.168674718,7.152979885171088,-4.984305167171088,9.111712331943007,-6.943037613943007,7.344548729492735,-5.175874011492735,2.755032708693506,-1.2823906211515261
159,89283099d9bffff,4.00000019,1.2979580275324647,2.702042162467535,8.60626607626654,-4.60626588626654,7.283421431841188,-3.2834212418411886,2.7966147129713286,-0.7966146654713291
160,89283099dd3ffff,3.103448303,2.160119289396726,0.9433290136032739,7.2519127236452015,-4.148464420645201,5.230448714567899,-2.127000411567899,2.3849590265626026,-0.6232983603161204
161,89283098337ffff,3.428571458,8.856314891947303,-5.4277434339473025,2.9868691268209027,0.4417023311790973,3.691469243821801,-0.2628977858218011,1.623277939598379,0.22836226789334635
162,8928309832bffff,2.666666793,9.860754415969605,-7.194087622969605,-4.0505381664472,6.7172049594472005,3.2302551715021517,-0.5635883785021516,0.8049993668275657,0.8279938337094115
163,8928308152fffff,73.91999682,25.675600420561892,48.2443963994381,65.87350180436556,8.046495015634434,-14.709070219560259,88.62906703956025,8.06896783874964,0.5287060803984929
164,892830811cfffff,5.392604317000001,9.108752781732539,-3.7161484647325382,6.656303645324719,-1.2636993283247184,10.747035320170475,-5.3544310031704745,2.675725405659141,-0.35352724077312025
165,89283098ecbffff,3.428571458,7.104342208204544,-3.6757707502045442,3.224233732541748,0.2043377254582519,4.460252361623059,-1.0316809036230592,1.93423193996344,-0.0825917324717147
166,892830813d3ffff,7.38068203,6.599853279057099,0.7808287509429013,7.936607365343736,-0.5559253353437361,11.452858218232786,-4.072176188232786,2.838935451296431,-0.1221943833990875
167,89283099c07ffff,2.400000021,7.667567058220011,-5.267567037220012,36.285562236257796,-33.8855622152578,-20.265594227669254,22.665594248669255,5.78924501802703,-4.240051672766342
168,89283081037ffff,3.8615385685000003,9.70643531586957,-5.844896747369569,5.104623768522661,-1.2430852000226604,6.941978694693686,-3.080440126193686,2.1276107685282266,-0.16253098172566527
169,89283098373ffff,2.82792213,6.495686505506915,-3.6677643755069145,4.766129395218627,-1.9382072652186269,6.41656539468198,-3.5886432646819797,2.26880242279247,-0.5871597348233519
170,892830810b3ffff,18.96774168,9.187908991121361,9.779832688878638,17.522240283864747,1.4455013961352527,7.508663183393587,11.459078496606413,4.0074868205001195,0.34771026803674676
171,892830810d7ffff,10.80935526,3.7969156437162983,7.012439616283702,10.133928918979713,0.6754263410202874,9.423864572363067,1.385490687636933,3.05261937430565,0.23513902010230892
172,89283081237ffff,38.222221865,10.477203171885563,27.74501869311444,8.09085774437343,30.13136412062657,6.905638693955644,31.316583171044357,2.767445096917759,3.414967204522513
173,892830810bbffff,11.842105,12.380771910424793,-0.5386669104247925,17.581357534686006,-5.739252534686006,20.14885241378222,-8.306747413782219,3.8745660464365685,-0.43333007661409795
174,89283081113ffff,6.1167203835000015,7.522480488179456,-1.4057601046794543,7.842698788696538,-1.7259784051965363,7.079357427932802,-0.9626370444328005,2.540242277782702,-0.06704184443727623
175,89283099ca3ffff,0.8068627834000001,6.9413204515309435,-6.134457668130944,5.5737874241664365,-4.766924640766437,6.061164573856948,-5.254301790456949,2.380677034732985,-1.482421623727852
176,8928309830bffff,2.000000095,10.654491727553847,-8.654491632553846,3.026927116224037,-1.0269270212240373,4.509150626869091,-2.509150531869091,1.7770774561337057,-0.36286386017303895
177,89283081303ffff,5.200000045,3.661913034250585,1.5380870107494156,6.640275739467157,-1.4402756944671564,6.778190232054835,-1.578190187054835,2.580038148172793,-0.2996872881076147
178,89283081edbffff,7.522968610499999,8.908320507661196,-1.3853518971611978,7.191848676249368,0.3311199342506308,6.999941685526448,0.5230269249735509,2.470463474245152,0.2723395829392312
179,89283098027ffff,2.434210547,12.046032389999437,-9.611821842999436,5.313516907381075,-2.879306360381075,6.480789377882203,-4.046578830882203,2.3412555204991308,-0.781059844630235
180,89283081077ffff,15.95627205,8.197775519444425,7.7584965305555755,14.955210814811231,1.0010612351887698,8.086068825667391,7.870203224332609,3.607128186308849,0.38740208019308353
181,892830810cfffff,5.9627100265,14.278067570512432,-8.315357544012432,4.065439327446665,1.897270699053335,6.36346004701234,-0.40075002051233977,2.2735603930754964,0.16830570204520034
182,8928308156bffff,14.47562971,15.01871919162206,-0.5430894816220597,19.756578162059036,-5.280948452059036,79.4509390310363,-64.97530932103629,4.471187892872303,-0.6665026614766751
183,89283081197ffff,46.99999839,14.260816770894756,32.739181619105246,18.97352979293005,28.02646859706995,11.108845054550581,35.89115333544942,3.831487896885563,3.0241665860941622
184,89283081093ffff,7.080460106,1.0908835341201382,5.989576571879862,7.724942588953944,-0.6444824829539435,9.08297932793979,-2.0025192219397905,2.916480239604155,-0.2555668426669304
185,89283098357ffff,3.379310449,8.724575976793838,-5.345265527793838,8.223101295908524,-4.843790846908524,7.493186860930662,-4.113876411930662,2.7190628919242297,-0.8807728035540616
186,89283099ca7ffff,1.2833333945,7.839230295865782,-6.555896901365783,7.115497306245093,-5.832163911745093,7.088527046247207,-5.8051936517472065,2.247205503124221,-1.114362444929486
187,89283081003ffff,7.520000357000001,8.97052572018104,-1.4505253631810398,10.512444919204412,-2.992444562204412,10.431810555632328,-2.9118101986323275,3.097964697007326,-0.35570279175465647
188,8928309812bffff,68.285396565,9.03836779849664,59.24702876650336,43.11733179843202,25.16806476656798,235.80967136948877,-167.52427480448875,6.252305519312726,2.0111923214929455
189,892830981d7ffff,10.20000009,11.589461103940607,-1.3894610139406076,6.813759745712016,3.386240344287984,6.425511840526616,3.774488249473384,2.380088607021562,0.8136552916027466
190,89283098237ffff,4.591747208,4.161641446022297,0.43010576197770334,6.80989593407141,-2.2181487260714094,6.85974002344283,-2.26799281544283,2.5415720414417966,-0.3987357882483802
191,89283099d0bffff,2.264151051,8.9801095191845,-6.715958468184501,4.443771381103922,-2.179620330103922,6.103030228547689,-3.838879177547689,2.330087786331658,-0.8253781628494392
192,892830810afffff,4.9999998880000005,3.8812708242857017,1.1187290637142988,7.595574370128947,-2.5955744821289466,7.212286919206004,-2.212287031206004,2.7240070657670596,-0.4879391133112314
193,8928308101bffff,9.587386037,21.64782285641358,-12.06043681941358,8.836552142372152,0.7508338946278474,8.72556241403027,0.8618236229697303,2.9150857138598525,0.18126472447880548
194,89283081103ffff,14.7149122,9.654204292059095,5.060707907940905,9.442934508392614,5.271977691607386,6.995472889790636,7.719439310209364,2.7993558549351207,1.0366462566388548
195,89283098393ffff,6.7010528339999995,5.900321853386248,0.8007309806137517,5.034489859581257,1.666562974418743,6.123301927634259,0.5777509063657407,2.426351661294689,0.1622875244552291
196,89283099c03ffff,21.47712461,7.985027008260492,13.49209760173951,34.115949980580595,-12.638825370580594,-63.82470161965453,85.30182622965454,5.62106515347177,-0.9867232789441687
197,8928309813bffff,9.271698262000001,8.802385170799335,0.4693130912006662,8.79273058058969,0.4789676814103103,7.842608015774916,1.4290902462250852,2.4158028072621462,0.629143540705253
198,89283081073ffff,11.07575781,9.911093380590486,1.1646644294095143,8.764958644598188,2.3107991654018125,8.174607617023629,2.901150192976372,2.9569898893356377,0.3710362238431637
199,892830981c7ffff,11.74193585,11.301489768423819,0.4404460815761819,11.008725312911189,0.7332105370888122,8.231015704713386,3.5109201452866152,2.6356720089513472,0.7909788121858168
200,8928309814bffff,8.300883231,12.22161389965067,-3.9207306686506698,8.149129053511707,0.1517541774882929,6.9029805086768725,1.3979027223231277,2.6974441764646824,0.18368116461300144
201,89283081147ffff,6.649621499999999,13.014970852570443,-6.365349352570443,6.511137441712883,0.13848405828711652,12.392818802183795,-5.743197302183796,2.593818131121233,-0.015132128522235
202,8928309835bffff,1.714285796,7.684277642905121,-5.9699918469051205,3.4943369621560443,-1.7800511661560443,5.95772349338956,-4.24343769738956,2.1669504339273638,-0.8576430613062516
203,8928309839bffff,4.0663508625,10.602759892573777,-6.536409030073777,5.887563416764664,-1.8212125542646636,6.866043850105597,-2.7996929876055967,2.4640930385983313,-0.44757354637912616
204,89283098037ffff,4.434444481,9.759767949385067,-5.325323468385067,6.018958533676265,-1.5845140526762655,6.346701578387953,-1.9122570973879531,2.390819994858917,-0.285007923234291
205,89283099d5bffff,3.0000000260000004,8.058667347325354,-5.058667321325354,11.757458407355262,-8.757458381355262,8.65170661496447,-5.651706588964469,2.7603806496302705,-1.0283298345558396
206,89283098e57ffff,4.800000228,8.753628350919984,-3.9536281229199837,1.5684717154206744,3.2315285125793256,3.634070778561351,1.1659294494386492,1.4550832737578943,0.7358070082964128
207,892830813b7ffff,8.29629669,10.070303045003316,-1.7740063550033156,20.029809272320172,-11.733512582320172,22.45811276210461,-14.161816072104608,4.150566864797682,-1.270237597161775
208,89283099cb7ffff,2.466666737,6.30419840561318,-3.8375316686131797,4.036729573923079,-1.570062836923079,4.792651027479827,-2.3259842904798265,1.989367348400879,-0.41880479409111815
209,89283098197ffff,4.794745544,9.650282605485067,-4.855537061485067,6.448969814654713,-1.654224270654713,4.681278163127235,0.11346738087276531,2.38069402895588,-0.19100328732134475
210,89283098167ffff,15.45374914,12.923467165923004,2.5302819740769955,9.782489968038,5.671259171961999,12.396064426940894,3.057684713059105,3.04487699136281,0.8862486922041755
211,892830812a3ffff,3.891892077,12.216536921331532,-8.324644844331532,6.701662813327761,-2.8097707363277613,6.491705250937096,-2.5998131739370955,2.501819047315592,-0.5290311527359441
212,89283099d4fffff,35.18919028,9.538577777461773,25.650612502538223,19.95314522187482,15.236045058125178,18.435558553581682,16.753631726418316,4.294904264063996,1.6371434666947504
213,89283099c97ffff,1.9740770775,9.85893689689674,-7.884859819396739,16.86636642292207,-14.89228934542207,26.044570843048902,-24.070493765548903,4.057705861517116,-2.6526873287211954
214,892830813d7ffff,7.778255546,8.972020195056958,-1.1937646490569582,7.503248637704935,0.27500690829506436,6.6266550003938836,1.151600545606116,2.5585922463008512,0.2303601638345385
215,89283098163ffff,9.1463835535,9.853691609114755,-0.7073080556147548,9.476677021571447,-0.33029346807144755,7.047895583262644,2.098487970237356,2.7098115071321094,0.3144873460733737
216,89283081067ffff,6.000000052000001,8.670182773301995,-2.6701827213019946,5.758673719479802,0.24132633252019886,6.432360211196575,-0.4323601591965742,2.4228919449213353,0.026597808476298557
217,892830810c3ffff,7.360759812499999,7.573918978590788,-0.21315916609078922,11.303037610868977,-3.942277798368978,12.053155208792555,-4.692395396292556,3.2079890132869253,-0.4949169883491429
218,8928308110fffff,11.914135075,21.485436909557222,-9.571301834557222,11.283581426361504,0.6305536486384966,7.824219226702628,4.089915848297373,2.8654433815283693,0.5862424493374703
219,8928308116bffff,19.24658867,11.432761820033939,7.813826849966063,23.774978440546178,-4.528389770546177,15.165627538080704,4.080961131919297,4.5566718412340865,-0.16957842189594796
220,89283081333ffff,17.00000052,12.73508935908885,4.264911160911151,6.04637378128152,10.95362673871848,6.3627540798557,10.6372464401443,2.3758579483692626,1.7472477403076598
221,89283081187ffff,40.931817455,9.956935660487423,30.974881794512577,9.58405842579181,31.34775902920819,11.335637146670724,29.596180308329277,2.9947011892689948,3.403096670541833
222,89283098307ffff,4.800000042,8.028741047682166,-3.228741005682166,6.509233803974759,-1.709233761974759,6.699739572247469,-1.8997395302474693,2.540821176185921,-0.3499309365801122
223,89283081217ffff,25.06622216,8.074994811294292,16.991227348705706,18.081078598873077,6.985143561126922,12.132795744482305,12.933426415517694,3.9344769472273504,1.0721408891967559
224,892830983d7ffff,5.551724309,7.064521935831142,-1.5127976268311425,7.348196956129083,-1.7964726471290833,6.853665769734759,-1.301941460734759,2.6754780924580905,-0.31926835879684434
225,89283081397ffff,3.1294118510000004,19.682274387886764,-16.552862536886764,8.318670567793202,-5.189258716793201,10.459622912700832,-7.330211061700831,2.6547144932761237,-0.8857001205250146
226,89283099c13ffff,34.150253205,7.822433135279014,26.327820069720985,24.416922575760353,9.733330629239646,21.72766135494065,12.422591850059348,4.798988548316638,1.0448332495310684
227,89283098323ffff,5.4040073865,8.181821921153908,-2.777814534653908,6.853272040492673,-1.4492646539926728,6.710402723804658,-1.3063953373046582,2.560413809066859,-0.235761708966717
228,892830810a7ffff,7.000000216,8.567307398026546,-1.5673071820265463,4.6587091570893016,2.3412910589106986,4.847569980347662,2.1524302356523384,2.103375547089814,0.5423758047949394
229,8928309856fffff,7.266917434,11.795916017514859,-4.528998583514859,7.648603572871735,-0.38168613887173564,7.329328911290745,-0.06241147729074559,2.281801513988012,0.41392054772384057
230,89283098567ffff,11.28333356,9.50264372666273,1.78068983333727,8.834972352287679,2.4483612077123222,7.554894579759303,3.728438980240698,2.414703040292846,0.9443643243189443
231,8928309838bffff,2.68421055,8.912058261103336,-6.227847711103337,10.700176780465355,-8.015966230465356,5.696230477160959,-3.0120199271609587,2.5730985603766796,-0.9347425093303876
232,892830810c7ffff,9.608127957,8.439100139046909,1.1690278179530917,8.60613517954139,1.0019927774586108,9.075911214314335,0.5322167426856659,2.9098359751347007,0.1898620677397984
233,892830810cbffff,8.873239514,15.155500355590807,-6.282260841590807,7.61164565072977,1.26159386327023,10.777575111143006,-1.9043355971430067,2.772998595941979,0.20579973795039752
234,8928309838fffff,4.00000019,12.857464633926309,-8.85746444392631,7.224199339051374,-3.2241991490513744,6.716816467029774,-2.716816277029774,2.684132017716528,-0.6841319702165287
235,8928308130bffff,6.496153903,13.198060419092226,-6.701906516092226,6.890857465740957,-0.39470356274095764,6.735351343762682,-0.23919744076268223,2.603857675530844,-0.055102312024962075
236,89283098e43ffff,8.00000007,7.212226693269072,0.7877733767309287,5.858525361008823,2.1414747089911774,6.714761631029907,1.2852384389700937,2.5078627124875648,0.32056442463299417
237,89283098e4fffff,11.83333358,14.839151595035965,-3.005818015035965,8.208357851367182,3.6249757286328173,6.183889806257108,5.649443773742892,2.7033533016042663,0.7366079743405662
238,89283099ddbffff,2.01492543,8.4110987115489,-6.396173281548901,2.522095151600414,-0.5071697216004143,4.54195810552245,-2.5270326755224497,1.7233808606619436,-0.3039001704093429
239,8928309814fffff,2.500000119,11.154635445301222,-8.654635326301221,13.937655875459683,-11.437655756459684,4.731342686128219,-2.2313425671282188,2.6767438488960367,-1.0956049811807433
240,892830983a3ffff,4.00000019,9.654204292059095,-5.654204102059095,10.912337822234786,-6.912337632234786,7.642528201846954,-3.642528011846954,2.76587157791645,-0.7658715304164505
241,89283098227ffff,2.422084738,8.513148503026445,-6.091063765026444,8.240297415008044,-5.818212677008043,7.446198779842631,-5.0241140418426316,2.4784607680077912,-0.9221559334718319
242,89283081057ffff,8.024999735,11.303709601327988,-3.278709866327988,8.15601584775661,-0.13101611275661007,9.816527071147512,-1.791527336147512,2.8836355785830796,-0.050792530512819845
243,89283098177ffff,31.33219192,10.681975015326888,20.650216904673112,17.435754722817457,13.896437197182543,14.446869970138808,16.885321949861194,4.086513970314188,1.5110026147438678
244,892830811dbffff,5.5677215345,5.809795977093192,-0.242074442593192,4.8199228212299765,0.7477987132700239,6.253336951551685,-0.6856154170516842,2.398444659270648,-0.03884267281191445
245,892830812bbffff,6.937185174500001,13.189216695855889,-6.252031521355888,6.31166208306659,0.6255230914334104,6.554463290329786,0.38272188417021447,2.354144277647253,0.27970939605977385
246,892830813a7ffff,9.574887251,10.216548780112245,-0.6416615291122447,8.11170544997831,1.4631818010216904,11.455228264417427,-1.8803410134174268,2.8447257467526983,0.24960572401768433
247,892830813c3ffff,14.28673617,6.929562842438994,7.357173327561005,17.305688259959027,-3.0189520899590274,8.073915205786603,6.212820964213396,3.8385471722015514,-0.05876726194222526
248,892830983cbffff,1.909091,7.474845109323758,-5.565754109323758,10.723141250194931,-8.814050250194931,5.667100465700476,-3.758009465700476,2.580269762552259,-1.1985711702391597
249,89283098367ffff,1.5000000130000002,10.788299270879499,-9.288299257879498,0.12267219391234008,1.37732781908766,3.48996368380086,-1.9899636708008597,1.295377938460733,-0.07063306176191597
250,8928309811bffff,6.8355557529999995,11.473138422648848,-4.6375826696488485,44.45812682922089,-37.622571076220886,274.0268874712559,-267.1913317182559,6.353559523851892,-3.7390699459418943
251,892830812a7ffff,7.5171069065,8.636411888514848,-1.1193049820148486,6.702485418414671,0.8146214880853284,6.492893407554895,1.0242134989451044,2.6161487156130954,0.1255855724790238
252,8928308115bffff,4.833333225,11.963241000152086,-7.129907775152087,4.400327256217409,0.4330059687825907,6.507686758193397,-1.674353533193397,2.2165435896895542,-0.0180592879489212
253,892830813abffff,12.542953,10.929469962284053,1.6134830377159481,6.72946151136766,5.813491488632341,6.480691706069859,6.062261293930142,2.5463365730840466,0.9952665949741708
254,89283099dd7ffff,3.0555556425,7.448408592995197,-4.392852950495197,7.989736752100772,-4.934181109600772,6.94247164502401,-3.8869160025240097,2.502753880961665,-0.7547391091419302
255,89283099c3bffff,30.47128374,8.119113239937182,22.35217050006282,35.47891628726021,-5.0076325472602115,31.2445126870958,-0.7732289470957987,5.47829331902363,0.04178672930900351
256,8928308155bffff,8.481012469,10.82278725717974,-2.341774788179741,9.016752688850755,-0.535740219850755,7.4308495254961064,1.050162943503893,2.4176062207460434,0.4946115714185466
257,8928308107bffff,8.999999613,8.772332295471042,0.22766731752895808,4.439178766542007,4.560820846457993,6.3136065679501225,2.6863930450498774,2.426096884932751,0.5739030505672482
258,89283098183ffff,8.064777643500001,10.353481820192227,-2.2887041766922263,4.041685184720489,4.023092458779512,6.329592158585435,1.7351854849145658,2.0390968572957853,0.8007583579396678
259,89283098e9bffff,10.69841306,8.652470461026896,2.045942598973104,6.3272869004151815,4.3711261595848185,6.519274700316997,4.179138359683003,2.5380719208495233,0.7327709460580265
260,89283098103ffff,2.857142734,6.027449480122788,-3.1703067461227876,5.261496750755956,-2.4043540167559563,6.502479328820411,-3.645336594820411,2.187325712917353,-0.49701723988646873
261,89283098333ffff,2.7280495080000002,12.65506659854335,-9.92701709054335,0.22052671004716728,2.507522797952833,3.4689614978886167,-0.7409119898886165,1.3865132681183412,0.26516754487186867
262,89283099d53ffff,1.095238147,10.68815161674502,-9.592913469745021,1.261630643003695,-0.16639249600369488,4.380107043723737,-3.2848688967237374,1.5402027886560807,-0.49366652698140756
263,8928308102bffff,7.000000216,10.968723359083802,-3.9687231430838015,6.366202146996887,0.6337980690031131,6.335450439510408,0.6645497764895918,2.5348537472567405,0.11089760462801301
264,89283098187ffff,8.773923322,11.622596704756758,-2.8486733827567576,9.1688762358676,-0.39495291386760023,7.126077783762231,1.6478455382377692,2.757795532036851,0.20428537874192143
265,892830981cfffff,21.58186869,9.897705433914105,11.684163256085895,25.566764950363122,-3.984896260363122,31.837587554941166,-10.255718864941166,4.855052261573437,-0.20942327401965244
266,89283081153ffff,7.395097988,14.14857030277235,-6.753472314772351,3.366445187971845,4.028652800028155,6.027603671787699,1.3674943162123006,2.2850222103811046,0.43437073437697116
267,892830811c7ffff,4.9999998880000005,3.6413620281421615,1.358637859857839,3.5076446489514836,1.4923552390485169,5.878987192562223,-0.8789873045622221,2.3056808006179312,-0.069612848162103
268,892830983b7ffff,9.499999695,9.161986973730754,0.3380127212692461,3.5890134420475626,5.910986252952437,4.715918355407643,4.7840813395923565,2.0853785966920135,0.9968283553149409
269,8928308139bffff,3.612903397,14.098093673266685,-10.485190276266685,8.311051245781734,-4.698147848781733,11.701447967736351,-8.088544570736351,2.730517247937153,-0.8297533496583582
270,892830983c3ffff,2.000000095,10.090585764196522,-8.090585669196521,8.877896397799208,-6.877896302799209,7.1265235067454675,-5.126523411745468,2.459954974871402,-1.0457413789107353
271,89283098327ffff,2.736842235,7.890453885967822,-5.153611650967822,10.133322620290368,-7.396480385290368,7.84100451156554,-5.10416227656554,2.863849704402694,-1.2095092814546238
272,89283098e13ffff,12.474920765,11.27456215416845,1.2003586108315503,6.607156181532471,5.86776458346753,6.612108507696325,5.862812257303675,2.657437168767229,0.8745482169613137
