,h3id_9,NO_Med,NO2_Med,BC_Med,city,polygon
83,892830983a7ffff,4.628608306,10.03726445,0.3722762139,2,"POLYGON((37.744762395434016 -122.18350625428381, 37.74644449696004 -122.18242981702298, 37.74795314978557 -122.18368756943036, 37.7477796777489 -122.18602175881354, 37.74609757574451 -122.18709812721866, 37.744588946254865 -122.18584037509898))"
84,892830983abffff,3.3438356215,5.9357829445,0.2695464226,2,"POLYGON((37.745282480841674 -122.17650363714193, 37.74696455110348 -122.17542703335548, 37.74847330374302 -122.1766847465657, 37.74829996278531 -122.17901906329985, 37.74661789203453 -122.18009559824371, 37.74510916273012 -122.17883788529872))"
85,892830983afffff,3.200000152,4.6599810155,0.24726728794999997,2,"POLYGON((37.74661789203453 -122.18009559824371, 37.74829996278531 -122.17901906329985, 37.74980863894532 -122.180276815984, 37.749635221019766 -122.1826111033379, 37.74795314978557 -122.18368756943036, 37.74644449696004 -122.18242981702298))"
86,892830983b3ffff,3.057569375,6.988307659,0.3876765966,2,"POLYGON((37.74023614792254 -122.17973319547109, 37.74191827924679 -122.17865671819804, 37.74342706168807 -122.17991439140641, 37.74325368946615 -122.18224854161494, 37.74157155765738 -122.1833249500457, 37.74006279855472 -122.18206727711288))"
87,892830983b7ffff,9.499999695,11.63369507,0.5785499434,2,"POLYGON((37.74157155765738 -122.1833249500457, 37.74325368946615 -122.18224854161494, 37.744762395434016 -122.18350625428381, 37.744588946254865 -122.18584037509898, 37.74290681396713 -122.18691671467857, 37.74139813133722 -122.18565900229683))"
88,892830983bbffff,3.0492063805000003,6.234344501500001,0.2843133702,2,"POLYGON((37.7420915745107 -122.17632253861467, 37.743773675063224 -122.17524596366894, 37.745282480841674 -122.17650363714193, 37.74510916273012 -122.17883788529872, 37.74342706168807 -122.17991439140641, 37.74191827924679 -122.17865671819804))"
89,892830983c3ffff,2.000000095,5.7355513975,0.22877037899999997,2,"POLYGON((37.73993930173422 -122.1621358941469, 37.74162136998443 -122.16105901507859, 37.74313042849371 -122.16231657029648, 37.74295739541475 -122.16465100436632, 37.74127532665328 -122.16572781462745, 37.73976629148172 -122.16447025962854))"
90,892830983c7ffff,1.909091,6.15899992,0.2425117966,2,"POLYGON((37.74127532665328 -122.16572781462745, 37.74295739541475 -122.16465100436632, 37.74446637746386 -122.1659085990968, 37.74429326741411 -122.16824300386052, 37.74261119814694 -122.1693197453056, 37.74110223943491 -122.16806215080567))"
91,892830983cbffff,1.909091,6.849697997000001,0.1295821965,2,"POLYGON((37.74179432609188 -122.15872455172115, 37.74347636352831 -122.15764757498941, 37.74498544537386 -122.1589051304154, 37.7448124664464 -122.16123966236763, 37.74313042849371 -122.16231657029648, 37.74162136998443 -122.16105901507859))"
92,892830983cfffff,1.1974313589999999,5.764816593999999,0.18393760950000002,2,"POLYGON((37.74313042849371 -122.16231657029648, 37.7448124664464 -122.16123966236763, 37.74632147183112 -122.16249725731772, 37.74614841592724 -122.1648317599797, 37.74446637746386 -122.1659085990968, 37.74295739541475 -122.16465100436632))"
93,892830983d7ffff,5.551724309,7.473500013,0.3486557841,2,"POLYGON((37.73808419243122 -122.16554704103523, 37.73976629148172 -122.16447025962854, 37.74127532665328 -122.16572781462745, 37.74110223943491 -122.16806215080567, 37.73942013987817 -122.16913886340089, 37.73791112804573 -122.16788130863195))"
94,89283098563ffff,10.04545509,10.72138285,0.40939799130000004,2,"POLYGON((37.71871342896137 -122.18905671566301, 37.72039580366729 -122.18798067545687, 37.72190478162829 -122.1892381491687, 37.72173136152984 -122.19157166278394, 37.720048986351586 -122.19264763415791, 37.71854003174384 -122.19139016075142))"
95,89283098567ffff,11.28333356,11.49955179,0.4442814789,2,"POLYGON((37.720048986351586 -122.19264763415791, 37.72173136152984 -122.19157166278394, 37.72324026304682 -122.19282917591225, 37.723066766032694 -122.19516266010018, 37.7213843903877 -122.19623856263308, 37.71987551222328 -122.19498104982175))"
96,8928309856bffff,5.333333587,6.233333179,0.40766284939999997,2,"POLYGON((37.72056914684933 -122.18564713243282, 37.722251490866554 -122.18457099458979, 37.72376049217936 -122.18582846859609, 37.723587126122844 -122.18816208015363, 37.72190478162829 -122.1892381491687, 37.72039580366729 -122.18798067545687))"
97,8928309856fffff,7.266917434,11.836061375,0.32755896355,2,"POLYGON((37.72190478162829 -122.1892381491687, 37.723587126122844 -122.18816208015363, 37.725096050990985 -122.18941959358791, 37.724922608013145 -122.19175317573394, 37.72324026304682 -122.19282917591225, 37.72173136152984 -122.19157166278394))"
98,89283098e13ffff,12.474920765,12.598034665,0.5241422645,2,"POLYGON((37.75195800234702 -122.19446354321728, 37.75364007499797 -122.19338728373225, 37.75514844519156 -122.19464519421535, 37.754974719402036 -122.19697936386312, 37.75329264628997 -122.19805555446126, 37.75178429942824 -122.19679764430114))"
99,89283098e1bffff,6.35820901,9.281032285,0.44410076979999996,2,"POLYGON((37.7538137238226 -122.19105308463018, 37.755495765704865 -122.18997672744328, 37.757004159228906 -122.1912346382384, 37.75683048753995 -122.19356890591102, 37.75514844519156 -122.19464519421535, 37.75364007499797 -122.19338728373225))"
100,89283098e43ffff,8.00000007,9.640178838999999,0.3370116663,2,"POLYGON((37.75752491212344 -122.18423158033038, 37.759206892427784 -122.1831550277342, 37.76071533260846 -122.1844129391205, 37.76054176915689 -122.18674740281553, 37.758859788376384 -122.18782388653767, 37.757351371523335 -122.18656597544147))"
101,89283098e4bffff,2.222222328,5.750918921,0.1130006055,2,"POLYGON((37.75938037889749 -122.18082053463233, 37.76106232839262 -122.17974388432877, 37.76257079189947 -122.18100179599425, 37.76239728258474 -122.18333635768668, 37.76071533260846 -122.1844129391205, 37.759206892427784 -122.1831550277342))"
102,89283098e4fffff,11.83333358,9.667669311000001,0.3576757753,2,"POLYGON((37.76071533260846 -122.1844129391205, 37.76239728258474 -122.18333635768668, 37.76390566958531 -122.18459430882393, 37.763732083283806 -122.18692884110685, 37.76205013283193 -122.18800535366202, 37.76054176915689 -122.18674740281553))"
103,89283098e53ffff,2.66666669,7.248833457999999,0.3089938879,2,"POLYGON((37.754334408146896 -122.18405023245266, 37.75601641877025 -122.18297370869254, 37.75752491212344 -122.18423158033038, 37.757351371523335 -122.18656597544147, 37.755669360423276 -122.18764243033215, 37.75416089039975 -122.18638455898382))"
104,89283098e57ffff,4.800000228,8.657695936,0.3428267847,2,"POLYGON((37.755669360423276 -122.18764243033215, 37.757351371523335 -122.18656597544147, 37.758859788376384 -122.18782388653767, 37.75868617080009 -122.19015825222607, 37.757004159228906 -122.1912346382384, 37.755495765704865 -122.18997672744328))"
105,89283098e5bffff,2.294863685,5.948999882000001,0.1566674196,2,"POLYGON((37.756189882393414 -122.1806392841773, 37.75787186221602 -122.17956266271592, 37.75938037889749 -122.18082053463233, 37.759206892427784 -122.1831550277342, 37.75752491212344 -122.18423158033038, 37.75601641877025 -122.18297370869254))"
106,89283098e8bffff,14.52991433,14.76965073,0.728818655,2,"POLYGON((37.74876747604263 -122.19428190314795, 37.75044957898709 -122.19320567248081, 37.75195800234702 -122.19446354321728, 37.75178429942824 -122.19679764430114, 37.7501021960221 -122.197873806086, 37.74859379599611 -122.19661593567191))"
107,89283098e9bffff,10.69841306,12.479150815,0.5856310170500001,2,"POLYGON((37.745576866294996 -122.19410027400644, 37.74725899952392 -122.19302407215567, 37.74876747604263 -122.19428190314795, 37.74859379599611 -122.19661593567191, 37.74691166230495 -122.19769206864507, 37.745403209122244 -122.1964342379745))"
108,89283098ec3ffff,6.5600003120000006,10.3538785,0.4717497479,2,"POLYGON((37.749288254090736 -122.1872795506736, 37.75097032580275 -122.18620315344147, 37.7524788489892 -122.18746098504445, 37.75230527713017 -122.18979521358233, 37.7506232049459 -122.1908715419453, 37.74911470509262 -122.1896137106422))"
109,89283098ec7ffff,5.473684471,10.05641057,0.4327086187,2,"POLYGON((37.7506232049459 -122.1908715419453, 37.75230527713017 -122.18979521358233, 37.7538137238226 -122.19105308463018, 37.75364007499797 -122.19338728373225, 37.75195800234702 -122.19446354321728, 37.75044957898709 -122.19320567248081))"
110,89283098ecbffff,3.428571458,7.232500076,0.3588811023,2,"POLYGON((37.75114382069539 -122.18386889548633, 37.75282586162871 -122.18279240056077, 37.754334408146896 -122.18405023245266, 37.75416089039975 -122.18638455898382, 37.7524788489892 -122.18746098504445, 37.75097032580275 -122.18620315344147))"
111,89283098ecfffff,3.022727299,7.5112707095,0.3421801496,2,"POLYGON((37.7524788489892 -122.18746098504445, 37.75416089039975 -122.18638455898382, 37.755669360423276 -122.18764243033215, 37.755495765704865 -122.18997672744328, 37.7538137238226 -122.19105308463018, 37.75230527713017 -122.18979521358233))"
112,89283098ed3ffff,12.94736853,13.25168934,0.5984657473,2,"POLYGON((37.74609757574451 -122.18709812721866, 37.7477796777489 -122.18602175881354, 37.749288254090736 -122.1872795506736, 37.74911470509262 -122.1896137106422, 37.7474326026154 -122.19069001018276, 37.74592404960882 -122.18943221862195))"
113,89283098ed7ffff,16.09523843,16.4659533,0.7441946268,2,"POLYGON((37.7474326026154 -122.19069001018276, 37.74911470509262 -122.1896137106422, 37.7506232049459 -122.1908715419453, 37.75044957898709 -122.19320567248081, 37.74876747604263 -122.19428190314795, 37.74725899952392 -122.19302407215567))"
114,89283098edbffff,4.571428789,9.105519481,0.3063672986,2,"POLYGON((37.74795314978557 -122.18368756943036, 37.749635221019766 -122.1826111033379, 37.75114382069539 -122.18386889548633, 37.75097032580275 -122.18620315344147, 37.749288254090736 -122.1872795506736, 37.7477796777489 -122.18602175881354))"
115,89283099897ffff,28.808333740000002,23.559138495,0.70431810975,2,"POLYGON((37.77103061649047 -122.15334465424799, 37.77271234942094 -122.15226725111157, 37.774221052677426 -122.15352512486191, 37.77404799968624 -122.15586040156039, 37.77236626623396 -122.15693773586585, 37.770857586294376 -122.15567986230644))"
116,89283099c03ffff,21.47712461,18.68439466,0.7711901256,2,"POLYGON((37.75878659078384 -122.14561782556079, 37.760468413782775 -122.14454037148008, 37.761977429531925 -122.14579804684146, 37.76180459895747 -122.14813317612025, 37.76012277542392 -122.1492105614015, 37.75861378299916 -122.14795288620607))"
117,89283099c07ffff,2.400000021,8.60416929,0.3923122834,2,"POLYGON((37.76012277542392 -122.1492105614015, 37.76180459895747 -122.14813317612025, 37.76331353822677 -122.14939089105765, 37.76314063063849 -122.15172599110146, 37.7614588065759 -122.15280330757442, 37.759949890630345 -122.15154559281451))"
118,89283099c13ffff,34.150253205,19.61309369,1.1094126325,2,"POLYGON((37.75559566852763 -122.14543761512623, 37.75727752188472 -122.14436018993949, 37.75878659078384 -122.14561782556079, 37.75861378299916 -122.14795288620607, 37.756931929106905 -122.14903024259797, 37.755422883534216 -122.14777260714207))"
119,89283099c17ffff,2.1186694155000003,8.4301166215,0.260949778,2,"POLYGON((37.756931929106905 -122.14903024259797, 37.75861378299916 -122.14795288620607, 37.76012277542392 -122.1492105614015, 37.759949890630345 -122.15154559281451, 37.75826803620847 -122.15262288040267, 37.756759067109506 -122.15136520538418))"
120,89283099c23ffff,3.218421143,9.700556369,0.5000754352000001,2,"POLYGON((37.76464949342311 -122.15298374560521, 37.766331287117396 -122.15190640024596, 37.76784009673349 -122.15316419449611, 37.767667089334 -122.15549933391846, 37.765985295116806 -122.15657661045594, 37.76447650882173 -122.1553188163955))"
121,89283099c27ffff,1.9945055699999998,5.927343713,0.1580801768,2,"POLYGON((37.765985295116806 -122.15657661045594, 37.767667089334 -122.15549933391846, 37.769175822455104 -122.15675716772716, 37.76900273803832 -122.1590922778748, 37.76732094330375 -122.16016948558169, 37.765812233503055 -122.1589116519742))"
122,89283099c2fffff,5.694444317,13.53891999,0.4731100193,2,"POLYGON((37.76784009673349 -122.15316419449611, 37.7695218600504 -122.15208682024901, 37.77103061649047 -122.15334465424799, 37.770857586294376 -122.15567986230644, 37.769175822455104 -122.15675716772716, 37.767667089334 -122.15549933391846))"
123,89283099c33ffff,2.379310366,8.649023528999999,0.34580644969999996,2,"POLYGON((37.7614588065759 -122.15280330757442, 37.76314063063849 -122.15172599110146, 37.76464949342311 -122.15298374560521, 37.76447650882173 -122.1553188163955, 37.76279468423564 -122.15639606405128, 37.76128584477412 -122.15513830973661))"
124,89283099c37ffff,1.600000076,6.711265781,0.2032987937,2,"POLYGON((37.76279468423564 -122.15639606405128, 37.76447650882173 -122.1553188163955, 37.765985295116806 -122.15657661045594, 37.765812233503055 -122.1589116519742, 37.76413040839906 -122.15998883080391, 37.76262164542643 -122.15873103694412))"
125,89283099c3bffff,30.47128374,20.50556326,0.7213569022,2,"POLYGON((37.76331353822677 -122.14939089105765, 37.764995331392555 -122.1483134768855, 37.766504217498856 -122.14957123156736, 37.766331287117396 -122.15190640024596, 37.76464949342311 -122.15298374560521, 37.76314063063849 -122.15172599110146))"
126,89283099c83ffff,38.057587940000005,23.436238845,0.7151700325999999,2,"POLYGON((37.750549985996784 -122.14866963754483, 37.752231900579275 -122.1475923389272, 37.75374099929231 -122.14884993464608, 37.75356816009263 -122.15118482880948, 37.75188624497941 -122.15226205863253, 37.75037716959631 -122.15100446308938))"
127,89283099c87ffff,5.88235281,9.509351085999999,0.236876626,2,"POLYGON((37.75188624497941 -122.15226205863253, 37.75356816009263 -122.15118482880948, 37.75507718233744 -122.15244246408902, 37.75490426613942 -122.15477732900699, 37.75322235050104 -122.15585449002658, 37.75171335158554 -122.15459685493431))"
128,89283099c8fffff,21.74999937,15.81330188,0.6550418508,2,"POLYGON((37.75374099929231 -122.14884993464608, 37.755422883534216 -122.14777260714207, 37.756931929106905 -122.14903024259797, 37.756759067109506 -122.15136520538418, 37.75507718233744 -122.15244246408902, 37.75356816009263 -122.15118482880948))"
129,89283099c93ffff,26.03947386,20.46342904,0.6538116188,2,"POLYGON((37.74735888923691 -122.14848935129328, 37.74904083415092 -122.14741208156052, 37.750549985996784 -122.14866963754483, 37.75037716959631 -122.15100446308938, 37.74869522415101 -122.15208166403217, 37.747186095637154 -122.15082410822299))"
130,89283099c97ffff,1.9740770775,7.3800000525,0.2900844541,2,"POLYGON((37.74869522415101 -122.15208166403217, 37.75037716959631 -122.15100446308938, 37.75188624497941 -122.15226205863253, 37.75171335158554 -122.15459685493431, 37.75003140561452 -122.15567398707819, 37.748522353562784 -122.15441639172182))"
131,89283099ca3ffff,0.8068627834,5.097627897000001,0.274896209,2,"POLYGON((37.75641321191115 -122.15603500383756, 37.75809509720783 -122.15495781394073, 37.759603989828236 -122.15621552851213, 37.75943097382507 -122.15855043278356, 37.75774908800936 -122.15962755386346, 37.75624021871555 -122.15836983949153))"
132,89283099ca7ffff,1.2833333945,5.9732375385,0.29203211524999995,2,"POLYGON((37.75774908800936 -122.15962755386346, 37.75943097382507 -122.15855043278356, 37.76093978996205 -122.15980818689816, 37.7607666969571 -122.16214306188434, 37.75908481062795 -122.16322011413853, 37.757576017816895 -122.1619623602349))"
133,89283099cabffff,2.0000000559999997,8.30390621,0.2662181727,2,"POLYGON((37.75826803620847 -122.15262288040267, 37.759949890630345 -122.15154559281451, 37.7614588065759 -122.15280330757442, 37.76128584477412 -122.15513830973661, 37.759603989828236 -122.15621552851213, 37.75809509720783 -122.15495781394073))"
134,89283099cafffff,2.168674718,9.010077749,0.3035066265,2,"POLYGON((37.759603989828236 -122.15621552851213, 37.76128584477412 -122.15513830973661, 37.76279468423564 -122.15639606405128, 37.76262164542643 -122.15873103694412, 37.76093978996205 -122.15980818689816, 37.75943097382507 -122.15855043278356))"
135,89283099cb3ffff,1.21212127,5.638255851,0.22220365539999998,2,"POLYGON((37.75322235050104 -122.15585449002658, 37.75490426613942 -122.15477732900699, 37.75641321191115 -122.15603500383756, 37.75624021871555 -122.15836983949153, 37.7545583025576 -122.1594469316988, 37.75304938011452 -122.15818925706708))"
136,89283099cb7ffff,2.4666667369999997,7.034079646,0.2585621044,2,"POLYGON((37.7545583025576 -122.1594469316988, 37.75624021871555 -122.15836983949153, 37.75774908800936 -122.15962755386346, 37.757576017816895 -122.1619623602349, 37.7558941011449 -122.16303938362097, 37.754385255179116 -122.16178166945946))"
137,89283099cbbffff,1.818181834,6.883604471,0.2774633036,2,"POLYGON((37.75507718233744 -122.15244246408902, 37.756759067109506 -122.15136520538418, 37.75826803620847 -122.15262288040267, 37.75809509720783 -122.15495781394073, 37.75641321191115 -122.15603500383756, 37.75490426613942 -122.15477732900699))"
138,89283099d03ffff,10.047169533000002,9.0923626975,0.36861554739999997,2,"POLYGON((37.76813665987021 -122.17076719243431, 37.76981848649453 -122.16969022013598, 37.77132696678312 -122.17094817232646, 37.7711535971272 -122.17328309657105, 37.769471770007236 -122.17436000000791, 37.76796331303852 -122.1731020480643))"
139,89283099d0bffff,2.264151051,6.314062513,0.2725083928,2,"POLYGON((37.76999177914101 -122.16735526654514, 37.771673574893576 -122.16627819652615, 37.77318207850063 -122.16753614895254, 37.77300876303635 -122.1698711711647, 37.77132696678312 -122.17094817232646, 37.76981848649453 -122.16969022013598))"
140,89283099d13ffff,2.451531763,8.3969470575,0.33796420915000003,2,"POLYGON((37.76494626940689 -122.17058622343357, 37.766628126393265 -122.16950927999716, 37.76813665987021 -122.17076719243431, 37.76796331303852 -122.1731020480643, 37.76628145555595 -122.17417892264379, 37.76477294540095 -122.17292101045291))"
141,89283099d17ffff,10.10714272,9.999215742999999,0.39175137039999997,2,"POLYGON((37.76628145555595 -122.17417892264379, 37.76796331303852 -122.1731020480643, 37.769471770007236 -122.17436000000791, 37.76929834617179 -122.17669482627583, 37.76761648819857 -122.17777163198954, 37.76610805455116 -122.17651368030377))"
142,89283099d1bffff,2.01520578,6.127684867999999,0.2060954893,2,"POLYGON((37.76680139622043 -122.16717439502365, 37.768483222343555 -122.16609735387264, 37.76999177914101 -122.16735526654514, 37.76981848649453 -122.16969022013598, 37.76813665987021 -122.17076719243431, 37.766628126393265 -122.16950927999716))"
143,89283099d43ffff,1.353022026,6.0515624005,0.15382902440000001,2,"POLYGON((37.77051139465956 -122.16035015123244, 37.77219315901565 -122.15927291464688, 37.773701762449875 -122.16053082775717, 37.77352857821007 -122.16286597724219, 37.77184681334277 -122.1639431449836, 37.77033823322621 -122.16268523208677))"
144,89283099d47ffff,1.953488465,6.367757741,0.25846448665,2,"POLYGON((37.77184681334277 -122.1639431449836, 37.77352857821007 -122.16286597724219, 37.77503710513416 -122.1641239298935, 37.7748638438736 -122.16645905006403, 37.77318207850063 -122.16753614895254, 37.771673574893576 -122.16627819652615))"
145,89283099d4bffff,34.11290458,24.3765456,0.7428660148,2,"POLYGON((37.77236626623396 -122.15693773586585, 37.77404799968624 -122.15586040156039, 37.775556626436746 -122.15711831487307, 37.77538349641841 -122.15945356229143, 37.773701762449875 -122.16053082775717, 37.77219315901565 -122.15927291464688))"
146,89283099d4fffff,35.18919028,23.42633094,0.6495529178,2,"POLYGON((37.773701762449875 -122.16053082775717, 37.77538349641841 -122.15945356229143, 37.7768920466581 -122.1607115151568, 37.776718839613366 -122.16304673327649, 37.77503710513416 -122.1641239298935, 37.77352857821007 -122.16286597724219))"
147,89283099d53ffff,1.095238147,5.34800005,0.1802524698,2,"POLYGON((37.76732094330375 -122.16016948558169, 37.76900273803832 -122.1590922778748, 37.77051139465956 -122.16035015123244, 37.77033823322621 -122.16268523208677, 37.768656437979864 -122.16376237095415, 37.767147804678366 -122.16250449780931))"
148,89283099d57ffff,1.14821432415,5.36074996,0.19966525365,2,"POLYGON((37.768656437979864 -122.16376237095415, 37.77033823322621 -122.16268523208677, 37.77184681334277 -122.1639431449836, 37.771673574893576 -122.16627819652615, 37.76999177914101 -122.16735526654514, 37.768483222343555 -122.16609735387264))"
149,89283099d5bffff,3.0000000260000004,8.082269542,0.31531970859999997,2,"POLYGON((37.769175822455104 -122.15675716772716, 37.770857586294376 -122.15567986230644, 37.77236626623396 -122.15693773586585, 37.77219315901565 -122.15927291464688, 37.77051139465956 -122.16035015123244, 37.76900273803832 -122.1590922778748))"
150,89283099d73ffff,6.000000052000001,8.5995127485,0.32050921055000003,2,"POLYGON((37.77318207850063 -122.16753614895254, 37.7748638438736 -122.16645905006403, 37.77637229428267 -122.16771704224686, 37.776198956002105 -122.17005213308428, 37.774517190129046 -122.17112916311098, 37.77300876303635 -122.1698711711647))"
151,89283099d7bffff,13.065035139999999,10.72917135,0.35715997075000006,2,"POLYGON((37.77503710513416 -122.1641239298935, 37.776718839613366 -122.16304673327649, 37.778227313337425 -122.16430472568484, 37.778054029267 -122.16663991448733, 37.77637229428267 -122.16771704224686, 37.7748638438736 -122.16645905006403))"
152,89283099d83ffff,1.129629683,5.61499993,0.2781382992,2,"POLYGON((37.759900576050434 -122.17381680060525, 37.76158249423107 -122.17273998373595, 37.763091057564814 -122.17399785617657, 37.762917679392196 -122.17633254523257, 37.76123576071981 -122.17740929324528, 37.7597272207115 -122.17615142106128))"
153,89283099d87ffff,1.935985751,7.0017909225,0.21315735915,2,"POLYGON((37.76123576071981 -122.17740929324528, 37.762917679392196 -122.17633254523257, 37.76442616622385 -122.1775904571662, 37.76425271105802 -122.17992511684703, 37.76257079189947 -122.18100179599425, 37.76106232839262 -122.17974388432877))"
154,89283099d8bffff,2.963855562,9.30934094,0.3038791082,2,"POLYGON((37.76175579540976 -122.17040526532328, 37.763437682749135 -122.16932835074725, 37.76494626940689 -122.17058622343357, 37.76477294540095 -122.17292101045291, 37.763091057564814 -122.17399785617657, 37.76158249423107 -122.17273998373595))"
155,89283099d8fffff,4.00000019,7.753755141499999,0.27389590524999996,2,"POLYGON((37.763091057564814 -122.17399785617657, 37.76477294540095 -122.17292101045291, 37.76628145555595 -122.17417892264379, 37.76610805455116 -122.17651368030377, 37.76442616622385 -122.1775904571662, 37.762917679392196 -122.17633254523257))"
156,89283099d93ffff,2.857142993,7.986071347999999,0.1952323451,2,"POLYGON((37.75671001102942 -122.17363575592891, 37.75839195954549 -122.17255896791238, 37.759900576050434 -122.17381680060525, 37.7597272207115 -122.17615142106128, 37.75804527170311 -122.17722814022575, 37.75653667852569 -122.17597030778889))"
157,89283099d97ffff,1.6140351640000001,5.546910875,0.14598449119999998,2,"POLYGON((37.75804527170311 -122.17722814022575, 37.7597272207115 -122.17615142106128, 37.76123576071981 -122.17740929324528, 37.76106232839262 -122.17974388432877, 37.75938037889749 -122.18082053463233, 37.75787186221602 -122.17956266271592))"
158,89283099d9bffff,4.00000019,9.148784732000001,0.2786103722,2,"POLYGON((37.758565237895425 -122.17022431810244, 37.76024715557874 -122.16914743238532, 37.76175579540976 -122.17040526532328, 37.76158249423107 -122.17273998373595, 37.759900576050434 -122.17381680060525, 37.75839195954549 -122.17255896791238))"
159,89283099db3ffff,11.35456149,12.33444426,0.3702270253,2,"POLYGON((37.76257079189947 -122.18100179599425, 37.76425271105802 -122.17992511684703, 37.76576112138273 -122.181183068264, 37.765587589224474 -122.18351769855109, 37.76390566958531 -122.18459430882393, 37.76239728258474 -122.18333635768668))"
160,89283099dbbffff,10.12537335,11.13833339,0.345322475,2,"POLYGON((37.76442616622385 -122.1775904571662, 37.76610805455116 -122.17651368030377, 37.76761648819857 -122.17777163198954, 37.76744301019567 -122.18010636027162, 37.76576112138273 -122.181183068264, 37.76425271105802 -122.17992511684703))"
161,89283099dc3ffff,3.1079734489999997,9.314775802,0.34048955095,2,"POLYGON((37.76227543660584 -122.16340085553257, 37.76395729258312 -122.16232377440883, 37.765465979062014 -122.16358160780409, 37.76529278624011 -122.16591652210258, 37.76361092975548 -122.1669935343871, 37.762102266599825 -122.165735701215))"
162,89283099dc7ffff,2.460149461,9.000121632,0.31081525395,2,"POLYGON((37.76361092975548 -122.1669935343871, 37.76529278624011 -122.16591652210258, 37.76680139622043 -122.16717439502365, 37.766628126393265 -122.16950927999716, 37.76494626940689 -122.17058622343357, 37.763437682749135 -122.16932835074725))"
163,89283099dcbffff,0.9500000451,4.302500129,0.2181197984,2,"POLYGON((37.76413040839906 -122.15998883080391, 37.765812233503055 -122.1589116519742, 37.76732094330375 -122.16016948558169, 37.767147804678366 -122.16250449780931, 37.765465979062014 -122.16358160780409, 37.76395729258312 -122.16232377440883))"
164,89283099dcfffff,0.0,4.114500046,0.1706649986,2,"POLYGON((37.765465979062014 -122.16358160780409, 37.767147804678366 -122.16250449780931, 37.768656437979864 -122.16376237095415, 37.768483222343555 -122.16609735387264, 37.76680139622043 -122.16717439502365, 37.76529278624011 -122.16591652210258))"
165,89283099dd3ffff,3.103448303,9.815206922,0.368056914,2,"POLYGON((37.75908481062795 -122.16322011413853, 37.7607666969571 -122.16214306188434, 37.76227543660584 -122.16340085553257, 37.762102266599825 -122.165735701215, 37.760420379762756 -122.16681268463454, 37.75891166343932 -122.16555489120888))"
166,89283099dd7ffff,3.0555556425,9.2882783335,0.32002892645000003,2,"POLYGON((37.760420379762756 -122.16681268463454, 37.762102266599825 -122.165735701215, 37.76361092975548 -122.1669935343871, 37.763437682749135 -122.16932835074725, 37.76175579540976 -122.17040526532328, 37.76024715557874 -122.16914743238532))"
167,89283099ddbffff,2.01492543,7.0495506,0.33347176065,2,"POLYGON((37.76093978996205 -122.15980818689816, 37.76262164542643 -122.15873103694412, 37.76413040839906 -122.15998883080391, 37.76395729258312 -122.16232377440883, 37.76227543660584 -122.16340085553257, 37.7607666969571 -122.16214306188434))"
